"respID","obsID","alt","choice","price","fuelEconomy","accelTime","powertrain"
434,4331,2,0,25,25,6,"elec"
434,4331,3,1,15,20,6,"elec"
434,4332,1,1,15,25,8,"gas"
434,4332,2,0,25,25,6,"elec"
434,4332,3,0,25,25,8,"elec"
434,4333,1,0,25,30,8,"gas"
434,4333,2,0,25,25,7,"gas"
434,4333,3,1,20,20,6,"gas"
434,4334,1,0,25,30,7,"gas"
434,4334,2,1,15,30,7,"elec"
434,4334,3,0,20,25,7,"elec"
434,4335,1,0,20,20,7,"elec"
434,4335,2,0,20,20,8,"elec"
434,4335,3,1,15,30,7,"gas"
434,4336,1,1,25,30,6,"gas"
434,4336,2,0,25,20,6,"gas"
434,4336,3,0,25,25,6,"gas"
434,4337,1,0,20,20,7,"gas"
434,4337,2,0,25,25,8,"gas"
434,4337,3,1,20,20,6,"gas"
434,4338,1,0,20,30,8,"elec"
434,4338,2,0,25,20,8,"gas"
434,4338,3,1,15,20,8,"elec"
434,4339,1,0,25,25,7,"elec"
434,4339,2,1,15,25,6,"elec"
434,4339,3,0,15,30,8,"elec"
434,4340,1,1,20,30,7,"gas"
434,4340,2,0,20,30,6,"gas"
434,4340,3,0,20,25,7,"gas"
435,4341,1,1,15,30,7,"gas"
435,4341,2,0,25,30,8,"gas"
435,4341,3,0,15,25,6,"gas"
435,4342,1,0,25,30,8,"gas"
435,4342,2,1,20,25,6,"gas"
435,4342,3,0,15,30,8,"elec"
435,4343,1,0,25,20,8,"gas"
435,4343,2,0,25,30,7,"gas"
435,4343,3,1,15,30,7,"gas"
435,4344,1,0,25,20,6,"gas"
435,4344,2,1,15,20,8,"elec"
435,4344,3,0,20,20,8,"elec"
435,4345,1,1,20,30,7,"elec"
435,4345,2,0,20,30,8,"elec"
435,4345,3,0,20,20,6,"elec"
435,4346,1,0,20,25,6,"elec"
435,4346,2,1,20,25,7,"gas"
435,4346,3,0,25,25,7,"elec"
435,4347,1,0,25,25,7,"elec"
435,4347,2,0,20,20,6,"elec"
435,4347,3,1,20,25,7,"gas"
435,4348,1,0,20,25,6,"elec"
435,4348,2,0,25,30,7,"elec"
435,4348,3,1,20,30,7,"elec"
435,4349,1,0,15,20,7,"elec"
435,4349,2,0,20,30,6,"elec"
435,4349,3,1,20,30,8,"gas"
435,4350,1,0,25,25,6,"elec"
435,4350,2,1,15,25,7,"gas"
435,4350,3,0,25,20,7,"gas"
436,4351,1,1,15,20,6,"elec"
436,4351,2,0,25,25,8,"elec"
436,4351,3,0,20,25,8,"elec"
436,4352,1,0,20,20,8,"elec"
436,4352,2,0,15,25,8,"elec"
436,4352,3,1,15,25,7,"elec"
436,4353,1,1,15,20,8,"elec"
436,4353,2,0,15,20,6,"elec"
436,4353,3,0,15,30,8,"elec"
436,4354,1,0,25,30,6,"elec"
436,4354,2,0,20,25,6,"elec"
436,4354,3,1,15,20,7,"gas"
436,4355,1,1,20,20,8,"gas"
436,4355,2,0,25,30,6,"elec"
436,4355,3,0,15,20,8,"elec"
436,4356,1,1,25,25,7,"gas"
436,4356,2,0,20,20,8,"elec"
436,4356,3,0,25,20,6,"elec"
436,4357,1,0,25,20,6,"elec"
436,4357,2,1,20,20,6,"gas"
436,4357,3,0,15,25,7,"elec"
436,4358,1,0,25,20,8,"elec"
436,4358,2,0,25,25,7,"elec"
436,4358,3,1,25,25,6,"gas"
436,4359,1,1,15,30,6,"elec"
436,4359,2,0,25,25,8,"elec"
436,4359,3,0,25,25,8,"gas"
436,4360,1,0,20,25,6,"elec"
436,4360,2,0,20,30,8,"elec"
436,4360,3,1,15,30,7,"elec"
437,4361,1,0,25,25,7,"elec"
437,4361,2,1,15,20,6,"elec"
437,4361,3,0,20,20,8,"elec"
437,4362,1,1,20,30,8,"elec"
437,4362,2,0,25,20,7,"elec"
437,4362,3,0,25,30,8,"elec"
437,4363,1,1,20,25,7,"gas"
437,4363,2,0,15,20,7,"gas"
437,4363,3,0,20,25,6,"elec"
437,4364,1,0,20,20,7,"gas"
437,4364,2,0,20,25,6,"gas"
437,4364,3,1,15,30,8,"gas"
437,4365,1,1,25,30,7,"gas"
437,4365,2,0,15,20,6,"elec"
437,4365,3,0,20,30,6,"elec"
437,4366,1,0,25,20,7,"elec"
437,4366,2,1,20,20,7,"gas"
437,4366,3,0,20,20,8,"elec"
437,4367,1,0,20,30,8,"elec"
437,4367,2,1,15,20,7,"elec"
437,4367,3,0,25,20,8,"gas"
437,4368,1,1,15,25,6,"gas"
437,4368,2,0,25,30,6,"elec"
437,4368,3,0,15,25,8,"elec"
437,4369,1,0,25,25,6,"elec"
437,4369,2,0,25,25,6,"gas"
437,4369,3,1,20,30,8,"gas"
437,4370,1,0,20,30,8,"gas"
437,4370,2,0,20,25,7,"elec"
437,4370,3,1,15,20,6,"gas"
438,4371,1,1,15,25,8,"gas"
438,4371,2,0,25,30,7,"gas"
438,4371,3,0,25,20,7,"elec"
438,4372,1,0,20,20,7,"elec"
438,4372,2,0,15,20,7,"elec"
438,4372,3,1,15,30,8,"gas"
438,4373,1,0,25,20,8,"elec"
438,4373,2,1,15,30,6,"gas"
438,4373,3,0,15,20,7,"gas"
438,4374,1,0,20,20,8,"elec"
438,4374,2,1,15,30,8,"gas"
438,4374,3,0,20,20,7,"elec"
438,4375,1,0,25,30,7,"gas"
438,4375,2,0,20,30,8,"elec"
438,4375,3,1,15,20,8,"elec"
438,4376,1,0,25,25,6,"gas"
438,4376,2,1,15,20,7,"gas"
438,4376,3,0,20,20,6,"elec"
438,4377,1,1,15,25,6,"gas"
438,4377,2,0,20,20,7,"gas"
438,4377,3,0,25,30,7,"elec"
438,4378,1,0,15,30,7,"elec"
438,4378,2,1,15,20,8,"elec"
438,4378,3,0,25,30,7,"gas"
438,4379,1,0,25,20,8,"elec"
438,4379,2,0,25,30,8,"elec"
438,4379,3,1,20,25,7,"elec"
438,4380,1,1,15,20,7,"elec"
438,4380,2,0,25,30,7,"elec"
438,4380,3,0,15,20,8,"elec"
439,4381,1,1,15,30,8,"gas"
439,4381,2,0,25,25,8,"gas"
439,4381,3,0,25,25,7,"gas"
439,4382,1,0,15,20,6,"elec"
439,4382,2,0,25,25,7,"gas"
439,4382,3,1,15,25,7,"elec"
439,4383,1,1,25,20,6,"gas"
439,4383,2,0,20,25,6,"elec"
439,4383,3,0,25,20,7,"gas"
439,4384,1,0,25,20,7,"gas"
439,4384,2,1,20,30,6,"elec"
439,4384,3,0,25,25,6,"elec"
439,4385,1,0,25,20,7,"gas"
439,4385,2,1,15,25,6,"elec"
439,4385,3,0,25,25,8,"gas"
439,4386,1,1,20,30,8,"gas"
439,4386,2,0,25,25,6,"gas"
439,4386,3,0,20,25,7,"elec"
439,4387,1,1,20,25,7,"gas"
439,4387,2,0,25,20,7,"elec"
439,4387,3,0,15,30,6,"elec"
439,4388,1,0,25,30,7,"gas"
439,4388,2,1,15,30,8,"gas"
439,4388,3,0,25,25,6,"elec"
439,4389,1,0,25,20,8,"gas"
439,4389,2,0,15,25,6,"elec"
439,4389,3,1,15,30,8,"gas"
439,4390,1,0,25,20,7,"elec"
439,4390,2,1,15,25,7,"gas"
439,4390,3,0,20,25,6,"elec"
440,4391,1,1,20,25,7,"gas"
440,4391,2,0,25,30,6,"elec"
440,4391,3,0,25,20,7,"elec"
440,4392,1,1,20,25,7,"gas"
440,4392,2,0,20,20,6,"gas"
440,4392,3,0,15,25,7,"elec"
440,4393,1,1,15,25,8,"elec"
440,4393,2,0,20,25,6,"elec"
440,4393,3,0,20,30,6,"elec"
440,4394,1,0,25,25,7,"gas"
440,4394,2,0,25,20,6,"elec"
440,4394,3,1,20,25,6,"elec"
440,4395,1,0,20,25,7,"gas"
440,4395,2,1,15,30,8,"gas"
440,4395,3,0,20,20,8,"gas"
440,4396,1,0,15,25,8,"elec"
440,4396,2,0,25,20,6,"gas"
440,4396,3,1,15,20,7,"gas"
440,4397,1,0,25,30,7,"elec"
440,4397,2,0,25,20,6,"elec"
440,4397,3,1,25,20,7,"gas"
440,4398,1,0,25,20,7,"elec"
440,4398,2,1,15,30,7,"gas"
440,4398,3,0,20,30,8,"elec"
440,4399,1,0,25,25,8,"elec"
440,4399,2,0,25,30,6,"elec"
440,4399,3,1,15,30,8,"elec"
440,4400,1,0,25,30,8,"elec"
440,4400,2,1,15,20,8,"gas"
440,4400,3,0,20,30,8,"gas"
441,4401,1,1,20,30,8,"gas"
441,4401,2,0,25,20,8,"elec"
441,4401,3,0,20,20,7,"gas"
441,4402,1,1,15,20,6,"gas"
441,4402,2,0,20,30,8,"gas"
441,4402,3,0,25,20,8,"elec"
441,4403,1,1,15,25,7,"gas"
441,4403,2,0,20,20,6,"elec"
441,4403,3,0,25,20,7,"gas"
441,4404,1,0,20,30,6,"elec"
441,4404,2,0,20,20,7,"gas"
441,4404,3,1,15,30,6,"gas"
441,4405,1,0,25,25,6,"gas"
441,4405,2,1,20,30,7,"elec"
441,4405,3,0,25,20,6,"gas"
441,4406,1,1,20,20,8,"gas"
441,4406,2,0,25,20,7,"elec"
441,4406,3,0,20,30,7,"gas"
441,4407,1,0,20,25,8,"elec"
441,4407,2,0,25,30,6,"gas"
441,4407,3,1,20,20,8,"gas"
441,4408,1,0,20,20,6,"gas"
441,4408,2,1,15,30,7,"gas"
441,4408,3,0,20,30,8,"elec"
441,4409,1,0,15,30,6,"elec"
441,4409,2,0,20,30,7,"elec"
441,4409,3,1,15,30,7,"elec"
441,4410,1,1,15,25,8,"elec"
441,4410,2,0,25,20,6,"gas"
441,4410,3,0,25,30,8,"gas"
442,4411,1,0,20,25,6,"elec"
442,4411,2,1,25,20,7,"gas"
442,4411,3,0,25,25,7,"gas"
442,4412,1,1,20,25,8,"gas"
442,4412,2,0,25,20,7,"elec"
442,4412,3,0,15,30,6,"elec"
442,4413,1,0,25,25,8,"gas"
442,4413,2,0,20,30,7,"elec"
442,4413,3,1,15,30,8,"elec"
442,4414,1,0,25,20,6,"gas"
442,4414,2,0,20,20,7,"elec"
442,4414,3,1,15,25,7,"elec"
442,4415,1,0,15,25,7,"gas"
442,4415,2,1,15,30,7,"gas"
442,4415,3,0,20,30,6,"elec"
442,4416,1,0,15,20,7,"elec"
442,4416,2,0,15,30,7,"elec"
442,4416,3,1,15,25,7,"gas"
442,4417,1,0,15,25,7,"elec"
442,4417,2,0,20,30,8,"elec"
442,4417,3,1,15,25,8,"gas"
442,4418,1,0,25,25,7,"elec"
442,4418,2,1,20,25,6,"gas"
442,4418,3,0,15,25,7,"elec"
442,4419,1,0,25,20,7,"elec"
442,4419,2,1,20,20,8,"gas"
442,4419,3,0,15,25,7,"elec"
442,4420,1,0,20,20,6,"elec"
442,4420,2,0,15,20,6,"elec"
442,4420,3,1,20,20,7,"gas"
443,4421,1,1,15,20,6,"elec"
443,4421,2,0,25,20,7,"gas"
443,4421,3,0,20,25,6,"elec"
443,4422,1,1,15,30,7,"gas"
443,4422,2,0,25,30,7,"elec"
443,4422,3,0,15,25,7,"gas"
443,4423,1,0,25,20,6,"elec"
443,4423,2,0,25,30,6,"elec"
443,4423,3,1,20,30,8,"gas"
443,4424,1,1,15,30,8,"elec"
443,4424,2,0,20,25,7,"elec"
443,4424,3,0,25,30,8,"gas"
443,4425,1,1,15,25,7,"gas"
443,4425,2,0,20,20,7,"elec"
443,4425,3,0,20,20,8,"elec"
443,4426,1,0,15,25,7,"elec"
443,4426,2,0,20,30,6,"gas"
443,4426,3,1,15,25,7,"gas"
443,4427,1,1,15,25,7,"gas"
443,4427,2,0,20,20,8,"gas"
443,4427,3,0,15,25,6,"elec"
443,4428,1,1,15,20,7,"gas"
443,4428,2,0,25,20,8,"gas"
443,4428,3,0,20,25,6,"gas"
443,4429,1,1,15,30,8,"gas"
443,4429,2,0,25,30,7,"gas"
443,4429,3,0,25,30,7,"elec"
443,4430,1,0,20,30,6,"elec"
443,4430,2,1,20,30,8,"gas"
443,4430,3,0,15,25,8,"elec"
444,4431,1,1,20,20,7,"gas"
444,4431,2,0,25,30,7,"gas"
444,4431,3,0,15,20,8,"elec"
444,4432,1,1,15,25,7,"gas"
444,4432,2,0,20,30,8,"elec"
444,4432,3,0,15,30,8,"gas"
444,4433,1,0,15,30,8,"elec"
444,4433,2,1,25,25,6,"gas"
444,4433,3,0,25,20,7,"gas"
444,4434,1,1,15,25,8,"elec"
444,4434,2,0,25,25,6,"elec"
444,4434,3,0,20,20,6,"elec"
444,4435,1,0,25,20,8,"gas"
444,4435,2,1,20,20,8,"gas"
444,4435,3,0,20,20,7,"elec"
444,4436,1,1,15,20,8,"elec"
444,4436,2,0,25,25,7,"gas"
444,4436,3,0,20,30,6,"elec"
444,4437,1,1,20,30,7,"gas"
444,4437,2,0,15,30,8,"elec"
444,4437,3,0,20,30,6,"elec"
444,4438,1,1,15,25,7,"gas"
444,4438,2,0,25,25,7,"gas"
444,4438,3,0,25,25,8,"gas"
444,4439,1,0,20,20,8,"elec"
444,4439,2,1,20,20,7,"gas"
444,4439,3,0,20,20,7,"elec"
444,4440,1,0,25,30,8,"gas"
444,4440,2,1,20,30,8,"gas"
444,4440,3,0,25,25,7,"elec"
445,4441,1,0,15,25,6,"elec"
445,4441,2,1,15,20,6,"gas"
445,4441,3,0,15,25,6,"gas"
445,4442,1,0,25,25,8,"gas"
445,4442,2,0,20,20,8,"elec"
445,4442,3,1,20,30,8,"gas"
445,4443,1,0,25,25,6,"elec"
445,4443,2,1,15,25,7,"gas"
445,4443,3,0,25,30,8,"gas"
445,4444,1,1,25,20,6,"gas"
445,4444,2,0,25,30,8,"elec"
445,4444,3,0,25,20,8,"elec"
445,4445,1,0,20,20,7,"elec"
445,4445,2,1,20,30,8,"elec"
445,4445,3,0,25,30,6,"elec"
445,4446,1,1,15,30,8,"gas"
445,4446,2,0,20,25,6,"gas"
445,4446,3,0,15,20,6,"elec"
445,4447,1,1,15,20,6,"gas"
445,4447,2,0,15,25,6,"elec"
445,4447,3,0,15,30,6,"gas"
445,4448,1,1,15,20,7,"gas"
445,4448,2,0,15,25,7,"elec"
445,4448,3,0,20,25,6,"elec"
445,4449,1,0,20,30,6,"elec"
445,4449,2,1,20,30,6,"gas"
445,4449,3,0,20,25,6,"elec"
445,4450,1,0,25,30,6,"elec"
445,4450,2,0,25,20,8,"elec"
445,4450,3,1,15,25,7,"elec"
446,4451,1,0,15,25,6,"elec"
446,4451,2,0,25,25,8,"elec"
446,4451,3,1,15,30,7,"elec"
446,4452,1,0,25,25,8,"elec"
446,4452,2,0,25,30,6,"gas"
446,4452,3,1,15,25,7,"elec"
446,4453,1,0,25,30,8,"gas"
446,4453,2,0,25,25,6,"gas"
446,4453,3,1,20,20,8,"gas"
446,4454,1,0,25,30,8,"gas"
446,4454,2,1,15,20,6,"gas"
446,4454,3,0,20,20,6,"gas"
446,4455,1,0,15,30,7,"elec"
446,4455,2,1,20,25,8,"gas"
446,4455,3,0,20,30,7,"elec"
446,4456,1,0,20,20,7,"elec"
446,4456,2,1,20,20,7,"gas"
446,4456,3,0,15,25,8,"elec"
446,4457,1,0,25,25,6,"elec"
446,4457,2,1,15,30,7,"gas"
446,4457,3,0,20,30,7,"gas"
446,4458,1,1,15,20,6,"elec"
446,4458,2,0,20,20,8,"elec"
446,4458,3,0,25,25,8,"elec"
446,4459,1,0,20,25,8,"elec"
446,4459,2,1,20,25,7,"gas"
446,4459,3,0,25,25,6,"gas"
446,4460,1,1,15,25,7,"gas"
446,4460,2,0,20,25,6,"elec"
446,4460,3,0,25,25,6,"gas"
447,4461,1,0,20,20,7,"elec"
447,4461,2,0,25,20,6,"elec"
447,4461,3,1,15,30,8,"elec"
447,4462,1,0,20,20,8,"elec"
447,4462,2,1,20,25,6,"elec"
447,4462,3,0,25,25,8,"elec"
447,4463,1,1,15,25,8,"elec"
447,4463,2,0,20,30,7,"gas"
447,4463,3,0,20,20,7,"gas"
447,4464,1,1,20,30,8,"gas"
447,4464,2,0,25,25,8,"elec"
447,4464,3,0,25,25,6,"elec"
447,4465,1,0,25,25,6,"elec"
447,4465,2,1,20,30,7,"gas"
447,4465,3,0,20,25,6,"elec"
447,4466,1,1,15,30,8,"elec"
447,4466,2,0,25,20,8,"elec"
447,4466,3,0,25,20,6,"elec"
447,4467,1,0,25,30,8,"elec"
447,4467,2,0,20,25,7,"elec"
447,4467,3,1,25,30,6,"gas"
447,4468,1,0,25,30,8,"elec"
447,4468,2,1,15,30,8,"elec"
447,4468,3,0,25,25,8,"gas"
447,4469,1,1,15,25,6,"gas"
447,4469,2,0,20,20,7,"gas"
447,4469,3,0,15,20,6,"elec"
447,4470,1,0,20,20,7,"elec"
447,4470,2,0,15,30,8,"elec"
447,4470,3,1,20,25,7,"gas"
448,4471,1,0,20,20,8,"gas"
448,4471,2,0,25,30,7,"elec"
448,4471,3,1,15,25,7,"gas"
448,4472,1,1,20,25,6,"gas"
448,4472,2,0,25,30,8,"elec"
448,4472,3,0,15,20,8,"elec"
448,4473,1,0,25,30,6,"gas"
448,4473,2,0,25,25,6,"elec"
448,4473,3,1,20,25,7,"gas"
448,4474,1,0,15,20,8,"elec"
448,4474,2,1,20,30,7,"gas"
448,4474,3,0,20,20,8,"elec"
448,4475,1,0,20,30,6,"gas"
448,4475,2,0,15,30,8,"gas"
448,4475,3,1,15,30,6,"gas"
448,4476,1,0,25,25,6,"elec"
448,4476,2,0,20,30,8,"elec"
448,4476,3,1,15,30,7,"elec"
448,4477,1,0,15,20,7,"elec"
448,4477,2,0,25,20,7,"gas"
448,4477,3,1,15,25,6,"elec"
448,4478,1,0,15,20,7,"elec"
448,4478,2,0,15,25,8,"elec"
448,4478,3,1,15,30,6,"gas"
448,4479,1,1,15,30,8,"gas"
448,4479,2,0,20,30,8,"elec"
448,4479,3,0,15,25,6,"elec"
448,4480,1,0,20,20,8,"gas"
448,4480,2,0,25,30,7,"elec"
448,4480,3,1,15,30,8,"gas"
449,4481,1,0,20,30,8,"elec"
449,4481,2,1,20,25,8,"gas"
449,4481,3,0,25,30,8,"gas"
449,4482,1,1,20,25,8,"gas"
449,4482,2,0,25,30,7,"gas"
449,4482,3,0,25,25,7,"gas"
449,4483,1,1,15,20,8,"gas"
449,4483,2,0,15,30,7,"elec"
449,4483,3,0,20,30,6,"elec"
449,4484,1,0,20,20,6,"gas"
449,4484,2,0,20,25,7,"elec"
449,4484,3,1,15,30,8,"elec"
449,4485,1,0,25,20,7,"elec"
449,4485,2,1,15,25,8,"elec"
449,4485,3,0,25,20,8,"elec"
449,4486,1,0,25,30,8,"elec"
449,4486,2,0,20,20,6,"elec"
449,4486,3,1,20,20,8,"gas"
449,4487,1,0,25,20,7,"gas"
449,4487,2,1,20,30,6,"gas"
449,4487,3,0,15,30,6,"elec"
449,4488,1,1,15,25,7,"gas"
449,4488,2,0,15,20,8,"elec"
449,4488,3,0,25,25,6,"elec"
449,4489,1,0,15,30,6,"elec"
449,4489,2,0,20,25,7,"gas"
449,4489,3,1,20,30,7,"gas"
449,4490,1,0,15,25,7,"gas"
449,4490,2,0,15,25,6,"elec"
449,4490,3,1,20,30,8,"gas"
450,4491,1,0,25,25,6,"elec"
450,4491,2,1,15,20,7,"gas"
450,4491,3,0,25,20,7,"gas"
450,4492,1,0,25,20,7,"elec"
450,4492,2,1,25,30,6,"gas"
450,4492,3,0,20,20,7,"gas"
450,4493,1,0,15,20,8,"elec"
450,4493,2,0,20,25,8,"gas"
450,4493,3,1,15,25,7,"gas"
450,4494,1,1,15,20,6,"elec"
450,4494,2,0,25,30,8,"elec"
450,4494,3,0,20,25,6,"elec"
450,4495,1,0,25,30,8,"elec"
450,4495,2,0,20,25,6,"gas"
450,4495,3,1,15,20,8,"elec"
450,4496,1,1,15,25,8,"gas"
450,4496,2,0,25,30,6,"elec"
450,4496,3,0,25,25,7,"gas"
450,4497,1,0,15,25,6,"gas"
450,4497,2,1,20,30,6,"gas"
450,4497,3,0,20,20,8,"elec"
450,4498,1,0,25,30,8,"elec"
450,4498,2,1,20,20,6,"elec"
450,4498,3,0,25,30,7,"elec"
450,4499,1,0,20,30,8,"elec"
450,4499,2,0,25,20,8,"elec"
450,4499,3,1,15,25,8,"elec"
450,4500,1,0,20,30,6,"elec"
450,4500,2,0,25,20,8,"elec"
450,4500,3,1,15,20,6,"elec"
451,4501,1,0,20,20,7,"gas"
451,4501,2,1,15,30,6,"gas"
451,4501,3,0,15,25,7,"elec"
451,4502,1,0,15,20,8,"elec"
451,4502,2,1,15,30,7,"elec"
451,4502,3,0,25,20,6,"gas"
451,4503,1,0,25,30,6,"elec"
451,4503,2,1,15,25,8,"elec"
451,4503,3,0,25,20,8,"elec"
451,4504,1,0,20,30,6,"elec"
451,4504,2,0,15,30,7,"elec"
451,4504,3,1,15,30,6,"gas"
451,4505,1,0,25,20,7,"gas"
451,4505,2,0,25,20,7,"elec"
451,4505,3,1,15,20,6,"gas"
451,4506,1,0,15,30,7,"gas"
451,4506,2,0,15,20,7,"gas"
451,4506,3,1,15,25,6,"gas"
451,4507,1,0,20,25,6,"gas"
451,4507,2,1,15,30,7,"gas"
451,4507,3,0,15,20,7,"elec"
451,4508,1,0,25,25,7,"gas"
451,4508,2,1,15,25,8,"gas"
451,4508,3,0,15,20,7,"elec"
451,4509,1,0,15,20,6,"elec"
451,4509,2,0,25,20,6,"gas"
451,4509,3,1,15,25,7,"elec"
451,4510,1,1,15,30,8,"gas"
451,4510,2,0,15,30,6,"gas"
451,4510,3,0,20,25,6,"gas"
452,4511,1,0,15,30,8,"elec"
452,4511,2,0,15,20,8,"elec"
452,4511,3,1,20,25,7,"gas"
452,4512,1,0,25,30,8,"gas"
452,4512,2,1,25,25,8,"gas"
452,4512,3,0,25,20,8,"gas"
452,4513,1,0,20,20,8,"elec"
452,4513,2,1,20,30,6,"gas"
452,4513,3,0,25,30,8,"gas"
452,4514,1,0,20,25,7,"gas"
452,4514,2,1,15,30,8,"gas"
452,4514,3,0,15,25,6,"elec"
452,4515,1,1,15,30,7,"gas"
452,4515,2,0,15,20,7,"elec"
452,4515,3,0,20,25,8,"elec"
452,4516,1,0,25,20,6,"elec"
452,4516,2,0,25,30,8,"gas"
452,4516,3,1,20,20,6,"gas"
452,4517,1,1,20,25,8,"gas"
452,4517,2,0,20,20,6,"gas"
452,4517,3,0,20,25,7,"gas"
452,4518,1,0,15,20,7,"elec"
452,4518,2,0,25,20,8,"gas"
452,4518,3,1,20,25,6,"gas"
452,4519,1,1,15,30,7,"gas"
452,4519,2,0,20,25,8,"gas"
452,4519,3,0,25,25,6,"elec"
452,4520,1,0,25,30,7,"elec"
452,4520,2,0,25,20,8,"elec"
452,4520,3,1,15,20,6,"gas"
453,4521,1,0,20,20,7,"gas"
453,4521,2,0,25,30,8,"elec"
453,4521,3,1,15,25,8,"elec"
453,4522,1,0,15,25,8,"elec"
453,4522,2,0,15,30,8,"elec"
453,4522,3,1,15,25,7,"gas"
453,4523,1,1,15,30,8,"elec"
453,4523,2,0,15,20,7,"elec"
453,4523,3,0,20,30,8,"gas"
453,4524,1,0,15,30,7,"elec"
453,4524,2,1,15,20,6,"elec"
453,4524,3,0,20,20,6,"elec"
453,4525,1,0,25,25,8,"elec"
453,4525,2,1,25,30,8,"gas"
453,4525,3,0,25,30,8,"elec"
453,4526,1,1,20,30,7,"gas"
453,4526,2,0,20,25,8,"gas"
453,4526,3,0,15,20,7,"elec"
453,4527,1,1,20,25,7,"gas"
453,4527,2,0,15,25,8,"elec"
453,4527,3,0,25,30,8,"gas"
453,4528,1,1,15,20,7,"elec"
453,4528,2,0,25,25,6,"elec"
453,4528,3,0,25,25,7,"elec"
453,4529,1,0,20,20,7,"elec"
453,4529,2,1,20,20,7,"gas"
453,4529,3,0,25,25,8,"elec"
453,4530,1,0,15,20,6,"elec"
453,4530,2,1,15,30,8,"elec"
453,4530,3,0,25,30,7,"elec"
454,4531,1,0,25,30,7,"gas"
454,4531,2,1,15,30,6,"gas"
454,4531,3,0,25,30,8,"elec"
454,4532,1,1,15,20,7,"gas"
454,4532,2,0,25,20,8,"elec"
454,4532,3,0,15,30,7,"elec"
454,4533,1,0,20,30,7,"elec"
454,4533,2,1,25,20,8,"gas"
454,4533,3,0,20,20,8,"elec"
454,4534,1,1,25,30,7,"gas"
454,4534,2,0,25,25,7,"gas"
454,4534,3,0,20,30,7,"elec"
454,4535,1,0,20,25,7,"elec"
454,4535,2,0,15,25,8,"elec"
454,4535,3,1,15,30,6,"gas"
454,4536,1,0,20,30,7,"elec"
454,4536,2,1,15,30,8,"elec"
454,4536,3,0,25,20,8,"elec"
454,4537,1,1,15,30,8,"gas"
454,4537,2,0,25,30,6,"gas"
454,4537,3,0,20,20,8,"elec"
454,4538,1,0,25,20,8,"elec"
454,4538,2,0,25,25,7,"gas"
454,4538,3,1,25,30,7,"gas"
454,4539,1,0,20,25,7,"elec"
454,4539,2,1,20,25,8,"gas"
454,4539,3,0,20,20,6,"gas"
454,4540,1,0,25,30,7,"gas"
454,4540,2,0,25,30,6,"gas"
454,4540,3,1,20,20,7,"gas"
455,4541,1,0,15,25,7,"elec"
455,4541,2,0,15,20,6,"elec"
455,4541,3,1,15,25,7,"gas"
455,4542,1,0,20,25,6,"elec"
455,4542,2,0,25,20,7,"gas"
455,4542,3,1,15,30,7,"elec"
455,4543,1,0,25,25,6,"elec"
455,4543,2,0,20,30,6,"gas"
455,4543,3,1,20,25,8,"gas"
455,4544,1,0,20,20,6,"elec"
455,4544,2,0,20,25,7,"elec"
455,4544,3,1,15,30,8,"elec"
455,4545,1,0,20,20,6,"elec"
455,4545,2,1,20,25,7,"gas"
455,4545,3,0,25,25,8,"elec"
455,4546,1,1,15,30,6,"elec"
455,4546,2,0,20,20,8,"gas"
455,4546,3,0,20,25,7,"gas"
455,4547,1,1,15,25,7,"gas"
455,4547,2,0,15,30,8,"gas"
455,4547,3,0,20,20,8,"elec"
455,4548,1,0,25,20,7,"elec"
455,4548,2,0,15,30,7,"elec"
455,4548,3,1,20,20,8,"gas"
455,4549,1,0,25,20,7,"gas"
455,4549,2,1,20,30,7,"elec"
455,4549,3,0,25,20,7,"elec"
455,4550,1,1,15,25,7,"gas"
455,4550,2,0,20,30,8,"elec"
455,4550,3,0,15,20,8,"elec"
456,4551,1,0,25,30,6,"elec"
456,4551,2,1,15,25,8,"elec"
456,4551,3,0,20,20,7,"gas"
456,4552,1,1,15,30,7,"gas"
456,4552,2,0,15,30,7,"elec"
456,4552,3,0,15,25,8,"elec"
456,4553,1,0,15,30,8,"elec"
456,4553,2,1,15,25,6,"gas"
456,4553,3,0,25,30,7,"elec"
456,4554,1,0,25,20,8,"gas"
456,4554,2,1,15,20,8,"gas"
456,4554,3,0,25,30,8,"elec"
456,4555,1,0,15,20,6,"elec"
456,4555,2,1,15,20,8,"gas"
456,4555,3,0,20,20,7,"gas"
456,4556,1,0,25,25,6,"elec"
456,4556,2,1,15,30,6,"gas"
456,4556,3,0,15,20,6,"elec"
456,4557,1,0,20,20,6,"gas"
456,4557,2,0,25,25,6,"gas"
456,4557,3,1,15,30,7,"gas"
456,4558,1,1,15,30,8,"elec"
456,4558,2,0,15,25,8,"elec"
456,4558,3,0,20,20,7,"elec"
456,4559,1,0,25,30,8,"elec"
456,4559,2,0,20,30,8,"elec"
456,4559,3,1,15,20,6,"gas"
456,4560,1,0,15,30,6,"elec"
456,4560,2,0,15,20,8,"elec"
456,4560,3,1,20,30,8,"gas"
457,4561,1,0,25,30,7,"elec"
457,4561,2,0,25,20,6,"elec"
457,4561,3,1,25,25,8,"gas"
457,4562,1,0,20,25,7,"gas"
457,4562,2,1,15,20,6,"elec"
457,4562,3,0,20,20,7,"elec"
457,4563,1,0,20,20,8,"elec"
457,4563,2,0,20,25,7,"elec"
457,4563,3,1,15,20,6,"gas"
