"respID","obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","group"
301,3006,3,0,20,25,6,"elec","B"
301,3007,1,0,25,25,6,"gas","B"
301,3007,2,1,20,20,8,"gas","B"
301,3007,3,0,25,20,6,"elec","B"
301,3008,1,1,15,25,7,"gas","B"
301,3008,2,0,25,25,8,"gas","B"
301,3008,3,0,20,25,8,"elec","B"
301,3009,1,1,15,25,8,"gas","B"
301,3009,2,0,15,30,6,"elec","B"
301,3009,3,0,20,25,7,"elec","B"
301,3010,1,1,15,25,6,"elec","B"
301,3010,2,0,15,25,6,"gas","B"
301,3010,3,0,25,20,6,"elec","B"
302,3011,1,1,15,20,8,"gas","B"
302,3011,2,0,25,30,7,"elec","B"
302,3011,3,0,15,30,6,"elec","B"
302,3012,1,0,20,25,6,"elec","B"
302,3012,2,0,20,20,8,"gas","B"
302,3012,3,1,15,25,6,"gas","B"
302,3013,1,1,20,30,8,"elec","B"
302,3013,2,0,25,25,8,"elec","B"
302,3013,3,0,25,30,8,"gas","B"
302,3014,1,1,15,30,7,"gas","B"
302,3014,2,0,20,30,7,"gas","B"
302,3014,3,0,20,25,6,"gas","B"
302,3015,1,1,15,20,6,"gas","B"
302,3015,2,0,15,25,7,"gas","B"
302,3015,3,0,20,20,6,"gas","B"
302,3016,1,0,20,20,6,"elec","B"
302,3016,2,0,25,25,6,"gas","B"
302,3016,3,1,20,30,6,"elec","B"
302,3017,1,0,25,25,6,"gas","B"
302,3017,2,0,25,30,8,"gas","B"
302,3017,3,1,15,30,8,"gas","B"
302,3018,1,0,15,20,6,"elec","B"
302,3018,2,0,20,20,8,"elec","B"
302,3018,3,1,15,30,7,"elec","B"
302,3019,1,1,20,20,6,"gas","B"
302,3019,2,0,20,30,7,"elec","B"
302,3019,3,0,20,20,6,"elec","B"
302,3020,1,0,20,25,8,"gas","B"
302,3020,2,0,15,20,8,"elec","B"
302,3020,3,1,15,25,7,"gas","B"
303,3021,1,0,25,25,8,"elec","B"
303,3021,2,1,20,20,6,"elec","B"
303,3021,3,0,20,30,8,"elec","B"
303,3022,1,1,15,25,7,"elec","B"
303,3022,2,0,20,25,6,"elec","B"
303,3022,3,0,20,25,7,"elec","B"
303,3023,1,0,20,30,7,"gas","B"
303,3023,2,0,20,25,8,"elec","B"
303,3023,3,1,15,25,6,"gas","B"
303,3024,1,0,20,20,8,"gas","B"
303,3024,2,1,15,25,7,"gas","B"
303,3024,3,0,20,25,6,"elec","B"
303,3025,1,0,15,20,6,"gas","B"
303,3025,2,0,20,20,7,"gas","B"
303,3025,3,1,15,25,6,"gas","B"
303,3026,1,0,25,20,8,"gas","B"
303,3026,2,1,15,30,6,"gas","B"
303,3026,3,0,20,30,8,"gas","B"
303,3027,1,0,25,30,6,"elec","B"
303,3027,2,0,15,25,7,"elec","B"
303,3027,3,1,15,30,6,"elec","B"
303,3028,1,0,20,30,6,"elec","B"
303,3028,2,0,25,25,6,"gas","B"
303,3028,3,1,15,25,8,"gas","B"
303,3029,1,1,25,30,7,"elec","B"
303,3029,2,0,25,30,8,"elec","B"
303,3029,3,0,20,20,6,"gas","B"
303,3030,1,1,15,20,6,"elec","B"
303,3030,2,0,20,25,7,"elec","B"
303,3030,3,0,25,20,6,"gas","B"
304,3031,1,0,25,20,6,"elec","B"
304,3031,2,1,20,25,7,"gas","B"
304,3031,3,0,25,25,8,"gas","B"
304,3032,1,0,25,20,6,"gas","B"
304,3032,2,0,25,20,8,"elec","B"
304,3032,3,1,25,25,8,"elec","B"
304,3033,1,0,25,25,8,"gas","B"
304,3033,2,1,25,30,6,"gas","B"
304,3033,3,0,25,20,7,"gas","B"
304,3034,1,1,15,30,6,"gas","B"
304,3034,2,0,20,30,6,"gas","B"
304,3034,3,0,15,20,7,"gas","B"
304,3035,1,0,15,20,7,"elec","B"
304,3035,2,0,25,30,7,"gas","B"
304,3035,3,1,15,25,8,"gas","B"
304,3036,1,1,15,25,6,"elec","B"
304,3036,2,0,20,25,8,"gas","B"
304,3036,3,0,25,25,6,"elec","B"
304,3037,1,0,25,25,6,"elec","B"
304,3037,2,0,20,20,7,"gas","B"
304,3037,3,1,15,30,8,"elec","B"
304,3038,1,1,15,30,8,"elec","B"
304,3038,2,0,20,25,7,"elec","B"
304,3038,3,0,25,25,6,"elec","B"
304,3039,1,0,20,25,6,"elec","B"
304,3039,2,0,25,20,6,"elec","B"
304,3039,3,1,15,25,7,"gas","B"
304,3040,1,0,25,20,8,"gas","B"
304,3040,2,1,15,25,7,"elec","B"
304,3040,3,0,25,25,6,"gas","B"
305,3041,1,1,15,30,6,"elec","B"
305,3041,2,0,25,20,8,"gas","B"
305,3041,3,0,15,20,8,"gas","B"
305,3042,1,0,25,25,6,"elec","B"
305,3042,2,0,25,30,7,"elec","B"
305,3042,3,1,25,20,7,"gas","B"
305,3043,1,0,25,30,8,"elec","B"
305,3043,2,0,15,20,7,"gas","B"
305,3043,3,1,15,20,7,"elec","B"
305,3044,1,0,25,20,8,"elec","B"
305,3044,2,0,25,30,7,"elec","B"
305,3044,3,1,20,30,8,"gas","B"
305,3045,1,0,20,30,8,"gas","B"
305,3045,2,1,15,25,6,"gas","B"
305,3045,3,0,20,30,7,"elec","B"
305,3046,1,1,15,25,7,"elec","B"
305,3046,2,0,15,20,6,"gas","B"
305,3046,3,0,25,20,7,"elec","B"
305,3047,1,1,15,30,8,"elec","B"
305,3047,2,0,20,30,6,"gas","B"
305,3047,3,0,20,25,6,"gas","B"
305,3048,1,0,25,25,7,"gas","B"
305,3048,2,1,15,20,6,"elec","B"
305,3048,3,0,25,20,7,"elec","B"
305,3049,1,0,15,25,7,"elec","B"
305,3049,2,1,15,25,7,"gas","B"
305,3049,3,0,25,25,8,"gas","B"
305,3050,1,0,20,20,6,"elec","B"
305,3050,2,0,20,25,6,"elec","B"
305,3050,3,1,15,30,8,"gas","B"
306,3051,1,0,25,20,8,"gas","B"
306,3051,2,0,25,25,7,"gas","B"
306,3051,3,1,20,30,8,"elec","B"
306,3052,1,0,25,25,7,"gas","B"
306,3052,2,1,20,30,7,"gas","B"
306,3052,3,0,20,25,7,"elec","B"
306,3053,1,0,25,20,8,"gas","B"
306,3053,2,1,15,20,6,"gas","B"
306,3053,3,0,25,30,7,"gas","B"
306,3054,1,1,20,30,8,"elec","B"
306,3054,2,0,20,25,8,"elec","B"
306,3054,3,0,25,20,7,"elec","B"
306,3055,1,1,20,25,6,"elec","B"
306,3055,2,0,25,20,6,"gas","B"
306,3055,3,0,25,30,6,"elec","B"
306,3056,1,1,15,20,7,"elec","B"
306,3056,2,0,15,25,7,"elec","B"
306,3056,3,0,20,20,6,"gas","B"
306,3057,1,0,25,20,7,"gas","B"
306,3057,2,1,20,30,7,"elec","B"
306,3057,3,0,20,20,8,"gas","B"
306,3058,1,0,15,20,7,"gas","B"
306,3058,2,0,25,30,7,"gas","B"
306,3058,3,1,15,25,6,"elec","B"
306,3059,1,0,20,25,6,"elec","B"
306,3059,2,0,20,30,7,"elec","B"
306,3059,3,1,15,30,8,"elec","B"
306,3060,1,0,20,20,6,"gas","B"
306,3060,2,0,20,25,7,"gas","B"
306,3060,3,1,15,30,8,"elec","B"
307,3061,1,1,15,25,6,"gas","B"
307,3061,2,0,20,20,6,"elec","B"
307,3061,3,0,20,25,6,"elec","B"
307,3062,1,0,20,30,7,"elec","B"
307,3062,2,0,25,25,6,"gas","B"
307,3062,3,1,15,20,6,"gas","B"
307,3063,1,1,15,30,6,"elec","B"
307,3063,2,0,25,30,6,"gas","B"
307,3063,3,0,20,30,7,"elec","B"
307,3064,1,0,20,25,6,"elec","B"
307,3064,2,1,15,30,8,"elec","B"
307,3064,3,0,20,20,8,"elec","B"
307,3065,1,0,20,25,8,"elec","B"
307,3065,2,0,20,25,7,"elec","B"
307,3065,3,1,15,30,7,"gas","B"
307,3066,1,1,15,25,7,"gas","B"
307,3066,2,0,20,20,7,"elec","B"
307,3066,3,0,25,25,8,"elec","B"
307,3067,1,0,20,20,7,"elec","B"
307,3067,2,0,25,20,8,"elec","B"
307,3067,3,1,20,30,6,"gas","B"
307,3068,1,0,25,20,8,"gas","B"
307,3068,2,0,25,25,8,"elec","B"
307,3068,3,1,20,30,7,"elec","B"
307,3069,1,0,15,25,7,"elec","B"
307,3069,2,1,15,20,6,"gas","B"
307,3069,3,0,25,25,7,"elec","B"
307,3070,1,0,15,20,8,"gas","B"
307,3070,2,1,15,30,6,"elec","B"
307,3070,3,0,25,20,8,"elec","B"
308,3071,1,1,15,25,7,"elec","B"
308,3071,2,0,25,20,7,"gas","B"
308,3071,3,0,25,30,7,"gas","B"
308,3072,1,0,20,20,7,"elec","B"
308,3072,2,0,25,30,8,"gas","B"
308,3072,3,1,15,25,6,"elec","B"
308,3073,1,0,20,20,8,"elec","B"
308,3073,2,1,15,20,6,"gas","B"
308,3073,3,0,25,30,8,"elec","B"
308,3074,1,0,25,25,8,"gas","B"
308,3074,2,0,20,25,6,"elec","B"
308,3074,3,1,15,30,7,"elec","B"
308,3075,1,0,20,20,6,"gas","B"
308,3075,2,1,15,25,8,"elec","B"
308,3075,3,0,25,30,8,"gas","B"
308,3076,1,0,25,20,8,"gas","B"
308,3076,2,0,15,20,8,"elec","B"
308,3076,3,1,20,30,6,"gas","B"
308,3077,1,0,20,30,7,"gas","B"
308,3077,2,0,20,25,8,"gas","B"
308,3077,3,1,20,25,6,"elec","B"
308,3078,1,0,25,30,8,"elec","B"
308,3078,2,0,15,30,7,"gas","B"
308,3078,3,1,20,30,6,"elec","B"
308,3079,1,0,15,30,8,"elec","B"
308,3079,2,1,15,20,6,"gas","B"
308,3079,3,0,25,25,7,"elec","B"
308,3080,1,0,20,20,6,"elec","B"
308,3080,2,0,25,25,8,"gas","B"
308,3080,3,1,20,30,7,"gas","B"
309,3081,1,0,20,30,8,"elec","B"
309,3081,2,0,25,20,7,"elec","B"
309,3081,3,1,15,20,6,"gas","B"
309,3082,1,0,25,20,6,"elec","B"
309,3082,2,0,25,20,7,"gas","B"
309,3082,3,1,20,20,8,"gas","B"
309,3083,1,0,25,20,6,"elec","B"
309,3083,2,1,15,20,6,"gas","B"
309,3083,3,0,15,25,8,"gas","B"
309,3084,1,0,25,20,7,"elec","B"
309,3084,2,0,25,30,8,"elec","B"
309,3084,3,1,20,30,6,"elec","B"
309,3085,1,0,25,25,7,"gas","B"
309,3085,2,0,25,25,8,"gas","B"
309,3085,3,1,15,20,7,"elec","B"
309,3086,1,0,20,30,8,"gas","B"
309,3086,2,1,15,20,6,"gas","B"
309,3086,3,0,25,25,7,"elec","B"
309,3087,1,1,15,30,8,"gas","B"
309,3087,2,0,20,25,7,"elec","B"
309,3087,3,0,20,20,7,"elec","B"
309,3088,1,0,20,20,8,"gas","B"
309,3088,2,1,15,25,6,"elec","B"
309,3088,3,0,20,20,8,"elec","B"
309,3089,1,0,15,20,8,"elec","B"
309,3089,2,1,15,20,7,"elec","B"
309,3089,3,0,20,25,6,"elec","B"
309,3090,1,1,15,30,6,"gas","B"
309,3090,2,0,15,30,8,"gas","B"
309,3090,3,0,15,25,6,"elec","B"
310,3091,1,1,15,20,8,"gas","B"
310,3091,2,0,25,25,7,"gas","B"
310,3091,3,0,25,30,6,"elec","B"
310,3092,1,0,25,30,8,"gas","B"
310,3092,2,0,20,30,8,"elec","B"
310,3092,3,1,15,20,6,"elec","B"
310,3093,1,1,15,20,7,"elec","B"
310,3093,2,0,25,25,6,"gas","B"
310,3093,3,0,20,25,8,"gas","B"
310,3094,1,1,15,30,6,"elec","B"
310,3094,2,0,15,20,7,"elec","B"
310,3094,3,0,15,20,6,"elec","B"
310,3095,1,0,25,20,7,"elec","B"
310,3095,2,1,15,30,8,"gas","B"
310,3095,3,0,15,20,8,"gas","B"
310,3096,1,1,15,30,7,"gas","B"
310,3096,2,0,25,30,6,"gas","B"
310,3096,3,0,25,25,7,"gas","B"
310,3097,1,0,25,20,8,"elec","B"
310,3097,2,1,20,30,8,"elec","B"
310,3097,3,0,25,30,7,"elec","B"
310,3098,1,0,25,25,8,"gas","B"
310,3098,2,0,20,25,7,"elec","B"
310,3098,3,1,20,30,8,"elec","B"
310,3099,1,0,25,30,7,"elec","B"
310,3099,2,1,20,25,6,"elec","B"
310,3099,3,0,25,20,8,"gas","B"
310,3100,1,1,15,30,8,"gas","B"
310,3100,2,0,25,25,7,"elec","B"
310,3100,3,0,15,20,6,"elec","B"
311,3101,1,1,20,30,7,"gas","B"
311,3101,2,0,25,25,7,"gas","B"
311,3101,3,0,25,20,7,"gas","B"
311,3102,1,0,25,20,7,"elec","B"
311,3102,2,1,15,20,6,"gas","B"
311,3102,3,0,15,25,7,"gas","B"
311,3103,1,0,25,20,8,"elec","B"
311,3103,2,1,25,25,6,"gas","B"
311,3103,3,0,25,25,8,"gas","B"
311,3104,1,0,25,20,7,"elec","B"
311,3104,2,0,25,20,6,"elec","B"
311,3104,3,1,20,30,6,"gas","B"
311,3105,1,0,25,30,6,"gas","B"
311,3105,2,0,15,30,8,"elec","B"
311,3105,3,1,15,25,8,"gas","B"
311,3106,1,0,20,30,8,"elec","B"
311,3106,2,1,15,25,7,"elec","B"
311,3106,3,0,25,30,8,"gas","B"
311,3107,1,0,25,20,6,"elec","B"
311,3107,2,1,20,25,6,"elec","B"
311,3107,3,0,25,20,7,"elec","B"
311,3108,1,0,25,30,7,"gas","B"
311,3108,2,0,25,25,6,"elec","B"
311,3108,3,1,15,25,7,"gas","B"
311,3109,1,1,15,30,6,"gas","B"
311,3109,2,0,20,30,8,"elec","B"
311,3109,3,0,15,20,6,"gas","B"
311,3110,1,0,25,30,7,"gas","B"
311,3110,2,1,20,30,6,"gas","B"
311,3110,3,0,20,25,7,"elec","B"
312,3111,1,0,20,25,7,"gas","B"
312,3111,2,1,15,30,7,"elec","B"
312,3111,3,0,25,25,7,"gas","B"
312,3112,1,0,25,20,8,"elec","B"
312,3112,2,1,15,30,7,"gas","B"
312,3112,3,0,15,25,8,"gas","B"
312,3113,1,0,20,30,7,"elec","B"
312,3113,2,1,15,30,7,"gas","B"
312,3113,3,0,25,20,7,"gas","B"
312,3114,1,1,15,25,6,"elec","B"
312,3114,2,0,25,20,7,"gas","B"
312,3114,3,0,25,20,6,"elec","B"
312,3115,1,0,25,30,8,"elec","B"
312,3115,2,1,20,20,8,"gas","B"
312,3115,3,0,25,20,6,"elec","B"
312,3116,1,0,25,30,8,"elec","B"
312,3116,2,0,20,25,6,"elec","B"
312,3116,3,1,15,25,6,"gas","B"
312,3117,1,0,15,25,6,"elec","B"
312,3117,2,1,15,25,6,"gas","B"
312,3117,3,0,20,20,7,"elec","B"
312,3118,1,0,15,20,8,"gas","B"
312,3118,2,1,15,20,7,"gas","B"
312,3118,3,0,25,30,8,"gas","B"
312,3119,1,0,25,30,6,"elec","B"
312,3119,2,1,15,30,8,"gas","B"
312,3119,3,0,15,20,6,"gas","B"
312,3120,1,1,20,20,8,"gas","B"
312,3120,2,0,25,20,8,"elec","B"
312,3120,3,0,25,30,8,"elec","B"
313,3121,1,0,25,30,6,"gas","B"
313,3121,2,0,25,25,8,"gas","B"
313,3121,3,1,15,30,7,"gas","B"
313,3122,1,0,25,20,6,"elec","B"
313,3122,2,0,20,30,7,"elec","B"
313,3122,3,1,20,25,8,"gas","B"
313,3123,1,0,25,20,6,"gas","B"
313,3123,2,0,25,30,8,"elec","B"
313,3123,3,1,20,30,8,"gas","B"
313,3124,1,1,20,30,6,"gas","B"
313,3124,2,0,25,30,7,"elec","B"
313,3124,3,0,25,25,7,"gas","B"
313,3125,1,0,25,30,7,"gas","B"
313,3125,2,0,20,30,8,"gas","B"
313,3125,3,1,15,30,7,"elec","B"
313,3126,1,0,20,30,6,"elec","B"
313,3126,2,1,15,20,6,"gas","B"
313,3126,3,0,20,30,6,"gas","B"
313,3127,1,1,15,25,7,"elec","B"
313,3127,2,0,25,30,8,"elec","B"
313,3127,3,0,25,20,8,"elec","B"
313,3128,1,0,25,20,8,"elec","B"
313,3128,2,0,25,20,7,"gas","B"
313,3128,3,1,15,25,6,"elec","B"
313,3129,1,0,20,30,6,"elec","B"
313,3129,2,0,15,20,8,"gas","B"
313,3129,3,1,15,30,6,"elec","B"
313,3130,1,0,20,30,8,"elec","B"
313,3130,2,0,25,20,7,"gas","B"
313,3130,3,1,20,30,6,"elec","B"
314,3131,1,0,15,30,7,"gas","B"
314,3131,2,1,15,25,6,"elec","B"
314,3131,3,0,20,20,7,"elec","B"
314,3132,1,0,20,30,8,"elec","B"
314,3132,2,0,25,25,6,"gas","B"
314,3132,3,1,15,30,7,"elec","B"
314,3133,1,1,15,30,8,"elec","B"
314,3133,2,0,20,20,8,"gas","B"
314,3133,3,0,25,25,6,"elec","B"
314,3134,1,0,20,30,8,"gas","B"
314,3134,2,1,15,20,7,"elec","B"
314,3134,3,0,25,25,6,"elec","B"
314,3135,1,1,15,30,6,"gas","B"
314,3135,2,0,15,25,7,"gas","B"
314,3135,3,0,20,20,6,"elec","B"
314,3136,1,0,25,25,7,"elec","B"
314,3136,2,0,20,25,7,"elec","B"
314,3136,3,1,25,20,6,"gas","B"
314,3137,1,0,25,30,8,"gas","B"
314,3137,2,1,15,20,7,"gas","B"
314,3137,3,0,25,30,7,"elec","B"
314,3138,1,0,15,30,8,"elec","B"
314,3138,2,1,15,25,6,"gas","B"
314,3138,3,0,25,25,6,"elec","B"
314,3139,1,1,15,25,7,"elec","B"
314,3139,2,0,15,30,7,"elec","B"
314,3139,3,0,20,25,7,"gas","B"
314,3140,1,0,20,20,6,"elec","B"
314,3140,2,1,20,25,6,"gas","B"
314,3140,3,0,25,25,8,"elec","B"
315,3141,1,0,15,25,6,"elec","B"
315,3141,2,1,15,20,6,"elec","B"
315,3141,3,0,15,20,7,"elec","B"
315,3142,1,0,15,20,6,"elec","B"
315,3142,2,1,15,25,6,"gas","B"
315,3142,3,0,25,20,7,"gas","B"
315,3143,1,0,20,30,7,"elec","B"
315,3143,2,0,25,25,7,"elec","B"
315,3143,3,1,20,30,8,"gas","B"
315,3144,1,0,15,20,8,"gas","B"
315,3144,2,0,20,20,6,"elec","B"
315,3144,3,1,15,25,7,"elec","B"
315,3145,1,0,25,30,6,"elec","B"
315,3145,2,0,25,25,6,"elec","B"
315,3145,3,1,20,20,6,"elec","B"
315,3146,1,1,15,25,6,"elec","B"
315,3146,2,0,20,20,6,"gas","B"
315,3146,3,0,15,20,7,"elec","B"
315,3147,1,0,15,20,8,"elec","B"
315,3147,2,1,15,20,6,"elec","B"
315,3147,3,0,25,30,6,"gas","B"
315,3148,1,0,25,20,7,"elec","B"
315,3148,2,0,25,30,7,"elec","B"
315,3148,3,1,15,20,6,"elec","B"
315,3149,1,1,20,30,7,"gas","B"
315,3149,2,0,20,25,6,"gas","B"
315,3149,3,0,25,30,8,"gas","B"
315,3150,1,1,15,20,7,"elec","B"
315,3150,2,0,25,30,8,"elec","B"
315,3150,3,0,25,30,6,"elec","B"
316,3151,1,0,15,25,7,"gas","B"
316,3151,2,0,20,30,6,"elec","B"
316,3151,3,1,15,20,7,"elec","B"
316,3152,1,0,15,25,7,"elec","B"
316,3152,2,1,15,25,7,"gas","B"
316,3152,3,0,25,25,7,"elec","B"
316,3153,1,0,25,20,8,"elec","B"
316,3153,2,1,20,25,8,"elec","B"
316,3153,3,0,25,25,7,"gas","B"
316,3154,1,1,15,30,6,"gas","B"
316,3154,2,0,25,30,7,"elec","B"
316,3154,3,0,20,30,8,"gas","B"
316,3155,1,1,15,30,6,"elec","B"
316,3155,2,0,25,25,8,"elec","B"
316,3155,3,0,25,20,6,"elec","B"
316,3156,1,0,25,20,8,"gas","B"
316,3156,2,0,15,20,8,"elec","B"
316,3156,3,1,20,30,8,"gas","B"
316,3157,1,0,25,30,8,"elec","B"
316,3157,2,1,20,30,7,"gas","B"
316,3157,3,0,25,25,7,"elec","B"
316,3158,1,1,15,30,6,"gas","B"
316,3158,2,0,25,20,8,"elec","B"
316,3158,3,0,15,20,6,"gas","B"
316,3159,1,0,20,25,6,"gas","B"
316,3159,2,0,25,20,6,"gas","B"
316,3159,3,1,20,30,6,"elec","B"
316,3160,1,1,15,30,7,"elec","B"
316,3160,2,0,20,20,7,"elec","B"
316,3160,3,0,25,30,7,"elec","B"
317,3161,1,1,20,30,6,"gas","B"
317,3161,2,0,25,25,7,"elec","B"
317,3161,3,0,25,20,6,"elec","B"
317,3162,1,0,20,25,7,"gas","B"
317,3162,2,0,15,20,7,"elec","B"
317,3162,3,1,20,25,6,"elec","B"
317,3163,1,0,25,25,6,"gas","B"
317,3163,2,0,25,30,8,"gas","B"
317,3163,3,1,15,30,7,"elec","B"
317,3164,1,0,20,20,7,"elec","B"
317,3164,2,1,15,30,7,"elec","B"
317,3164,3,0,20,25,7,"elec","B"
317,3165,1,0,25,25,8,"gas","B"
317,3165,2,1,15,20,6,"elec","B"
317,3165,3,0,25,20,8,"gas","B"
317,3166,1,0,25,20,7,"gas","B"
317,3166,2,1,15,25,8,"elec","B"
317,3166,3,0,20,30,8,"gas","B"
317,3167,1,0,20,30,6,"gas","B"
317,3167,2,1,15,25,6,"elec","B"
317,3167,3,0,25,30,8,"elec","B"
317,3168,1,1,15,30,8,"gas","B"
317,3168,2,0,20,20,7,"gas","B"
317,3168,3,0,25,20,8,"elec","B"
317,3169,1,0,25,20,7,"gas","B"
317,3169,2,0,20,20,8,"gas","B"
317,3169,3,1,20,25,6,"gas","B"
317,3170,1,0,25,20,8,"elec","B"
317,3170,2,0,25,25,7,"elec","B"
317,3170,3,1,15,25,8,"gas","B"
318,3171,1,0,15,30,7,"elec","B"
318,3171,2,1,20,30,7,"elec","B"
318,3171,3,0,25,20,6,"elec","B"
318,3172,1,0,25,25,6,"elec","B"
318,3172,2,1,20,20,7,"elec","B"
318,3172,3,0,20,25,8,"elec","B"
318,3173,1,0,25,30,8,"gas","B"
318,3173,2,0,20,30,8,"gas","B"
318,3173,3,1,20,30,8,"elec","B"
318,3174,1,0,15,25,7,"elec","B"
318,3174,2,0,25,30,6,"elec","B"
318,3174,3,1,15,30,7,"elec","B"
318,3175,1,1,15,25,6,"gas","B"
318,3175,2,0,15,30,8,"gas","B"
318,3175,3,0,25,25,7,"gas","B"
318,3176,1,0,25,20,7,"gas","B"
318,3176,2,0,25,20,8,"gas","B"
318,3176,3,1,15,20,8,"gas","B"
318,3177,1,0,15,25,8,"gas","B"
318,3177,2,0,15,25,6,"gas","B"
318,3177,3,1,15,20,7,"gas","B"
318,3178,1,0,15,25,8,"elec","B"
318,3178,2,1,15,30,7,"gas","B"
318,3178,3,0,15,20,8,"elec","B"
318,3179,1,0,25,25,8,"elec","B"
318,3179,2,0,20,20,6,"elec","B"
318,3179,3,1,20,25,8,"elec","B"
318,3180,1,1,15,20,6,"gas","B"
318,3180,2,0,15,30,7,"elec","B"
318,3180,3,0,25,25,8,"gas","B"
319,3181,1,1,20,30,7,"gas","B"
319,3181,2,0,25,20,8,"gas","B"
319,3181,3,0,20,25,7,"elec","B"
319,3182,1,0,20,25,8,"elec","B"
319,3182,2,1,15,20,6,"elec","B"
319,3182,3,0,25,20,6,"gas","B"
319,3183,1,0,20,20,6,"gas","B"
319,3183,2,1,20,30,8,"gas","B"
319,3183,3,0,20,25,7,"gas","B"
319,3184,1,0,20,20,6,"gas","B"
319,3184,2,0,25,25,6,"elec","B"
319,3184,3,1,15,20,6,"elec","B"
319,3185,1,1,15,30,8,"gas","B"
319,3185,2,0,15,20,6,"elec","B"
319,3185,3,0,15,20,8,"elec","B"
319,3186,1,1,15,30,8,"gas","B"
319,3186,2,0,15,20,6,"gas","B"
319,3186,3,0,20,25,8,"elec","B"
319,3187,1,0,25,25,7,"gas","B"
319,3187,2,1,15,30,6,"gas","B"
319,3187,3,0,20,25,7,"gas","B"
319,3188,1,0,25,25,6,"gas","B"
319,3188,2,0,25,30,6,"elec","B"
319,3188,3,1,15,30,8,"elec","B"
319,3189,1,1,15,25,6,"gas","B"
319,3189,2,0,25,20,6,"elec","B"
319,3189,3,0,25,25,7,"gas","B"
319,3190,1,1,20,25,7,"elec","B"
319,3190,2,0,25,25,8,"gas","B"
319,3190,3,0,20,25,7,"gas","B"
320,3191,1,0,25,30,8,"elec","B"
320,3191,2,1,15,20,8,"gas","B"
320,3191,3,0,15,20,8,"elec","B"
320,3192,1,1,20,20,6,"elec","B"
320,3192,2,0,15,20,6,"gas","B"
320,3192,3,0,25,20,6,"gas","B"
320,3193,1,0,20,20,6,"elec","B"
320,3193,2,0,20,25,7,"gas","B"
320,3193,3,1,20,25,6,"gas","B"
320,3194,1,1,20,20,8,"gas","B"
320,3194,2,0,20,20,7,"gas","B"
320,3194,3,0,25,30,7,"gas","B"
320,3195,1,0,25,25,8,"gas","B"
320,3195,2,0,25,20,7,"elec","B"
320,3195,3,1,20,25,8,"elec","B"
320,3196,1,1,20,25,6,"gas","B"
320,3196,2,0,20,30,8,"elec","B"
320,3196,3,0,20,30,8,"gas","B"
320,3197,1,0,20,20,7,"elec","B"
320,3197,2,0,25,30,6,"gas","B"
320,3197,3,1,15,25,6,"gas","B"
320,3198,1,1,20,30,7,"gas","B"
320,3198,2,0,20,20,7,"gas","B"
320,3198,3,0,25,20,7,"gas","B"
320,3199,1,0,25,25,8,"elec","B"
320,3199,2,0,25,30,6,"gas","B"
320,3199,3,1,20,20,8,"elec","B"
320,3200,1,0,25,20,7,"gas","B"
320,3200,2,1,15,30,6,"gas","B"
320,3200,3,0,20,20,7,"gas","B"
321,3201,1,0,20,20,7,"gas","B"
321,3201,2,0,20,30,7,"elec","B"
321,3201,3,1,15,20,8,"elec","B"
321,3202,1,1,15,30,7,"elec","B"
321,3202,2,0,25,20,8,"elec","B"
321,3202,3,0,20,25,6,"elec","B"
321,3203,1,0,15,20,7,"elec","B"
321,3203,2,0,15,20,6,"gas","B"
321,3203,3,1,15,20,6,"elec","B"
321,3204,1,0,15,25,8,"gas","B"
321,3204,2,0,20,30,8,"gas","B"
321,3204,3,1,15,30,7,"gas","B"
321,3205,1,0,25,25,7,"gas","B"
321,3205,2,1,15,20,8,"gas","B"
321,3205,3,0,20,20,8,"elec","B"
321,3206,1,0,20,30,8,"elec","B"
321,3206,2,1,20,30,6,"gas","B"
321,3206,3,0,20,20,6,"gas","B"
321,3207,1,0,25,25,7,"elec","B"
321,3207,2,1,15,20,7,"gas","B"
321,3207,3,0,15,20,8,"gas","B"
321,3208,1,1,20,20,8,"gas","B"
321,3208,2,0,25,30,7,"elec","B"
321,3208,3,0,25,20,8,"elec","B"
321,3209,1,1,20,20,6,"gas","B"
321,3209,2,0,20,20,8,"elec","B"
321,3209,3,0,20,25,7,"gas","B"
321,3210,1,0,20,25,7,"gas","B"
321,3210,2,1,15,30,6,"gas","B"
321,3210,3,0,25,20,6,"elec","B"
322,3211,1,0,25,20,6,"elec","B"
322,3211,2,1,25,30,8,"elec","B"
322,3211,3,0,25,25,6,"gas","B"
322,3212,1,0,25,20,8,"elec","B"
322,3212,2,1,20,25,8,"gas","B"
322,3212,3,0,25,20,7,"gas","B"
322,3213,1,0,25,30,6,"gas","B"
322,3213,2,1,20,30,6,"gas","B"
322,3213,3,0,20,30,7,"elec","B"
322,3214,1,0,20,20,8,"elec","B"
322,3214,2,1,20,20,6,"gas","B"
322,3214,3,0,25,20,7,"gas","B"
322,3215,1,1,20,20,8,"elec","B"
322,3215,2,0,25,30,8,"elec","B"
322,3215,3,0,25,20,6,"elec","B"
322,3216,1,0,25,25,7,"elec","B"
322,3216,2,0,15,20,6,"elec","B"
322,3216,3,1,25,30,6,"gas","B"
322,3217,1,1,15,30,6,"gas","B"
322,3217,2,0,25,30,7,"elec","B"
322,3217,3,0,15,25,7,"elec","B"
