"obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","outsideGood"
2455,4,1,0,0,0,"gas",1
2456,1,0,20,25,7,"elec",0
2456,2,0,20,25,6,"gas",0
2456,3,0,15,25,6,"elec",0
2456,4,1,0,0,0,"gas",1
2457,1,0,20,20,7,"gas",0
2457,2,0,20,20,7,"elec",0
2457,3,0,15,30,8,"elec",0
2457,4,1,0,0,0,"gas",1
2458,1,0,20,20,6,"gas",0
2458,2,0,15,20,6,"elec",0
2458,3,0,25,30,7,"gas",0
2458,4,1,0,0,0,"gas",1
2459,1,0,15,25,7,"gas",0
2459,2,0,15,30,7,"gas",0
2459,3,0,20,20,8,"elec",0
2459,4,1,0,0,0,"gas",1
2460,1,0,25,25,6,"gas",0
2460,2,0,25,25,6,"elec",0
2460,3,0,20,25,6,"elec",0
2460,4,1,0,0,0,"gas",1
2461,1,0,25,30,8,"elec",0
2461,2,0,25,25,8,"gas",0
2461,3,0,20,20,8,"elec",0
2461,4,1,0,0,0,"gas",1
2462,1,0,15,30,7,"elec",0
2462,2,0,25,25,6,"elec",0
2462,3,0,25,30,6,"gas",0
2462,4,1,0,0,0,"gas",1
2463,1,1,15,25,7,"gas",0
2463,2,0,20,25,6,"elec",0
2463,3,0,25,20,6,"gas",0
2463,4,0,0,0,0,"gas",1
2464,1,0,20,20,7,"gas",0
2464,2,0,20,30,7,"elec",0
2464,3,0,15,20,7,"gas",0
2464,4,1,0,0,0,"gas",1
2465,1,0,20,25,7,"gas",0
2465,2,0,25,20,6,"elec",0
2465,3,0,15,20,7,"gas",0
2465,4,1,0,0,0,"gas",1
2466,1,0,25,30,7,"elec",0
2466,2,0,20,30,8,"elec",0
2466,3,0,20,30,7,"elec",0
2466,4,1,0,0,0,"gas",1
2467,1,0,20,25,8,"gas",0
2467,2,0,25,30,8,"gas",0
2467,3,0,20,20,7,"elec",0
2467,4,1,0,0,0,"gas",1
2468,1,0,25,30,6,"elec",0
2468,2,0,15,25,6,"elec",0
2468,3,0,20,20,8,"gas",0
2468,4,1,0,0,0,"gas",1
2469,1,0,20,30,8,"elec",0
2469,2,0,15,20,7,"gas",0
2469,3,0,15,30,7,"gas",0
2469,4,1,0,0,0,"gas",1
2470,1,0,15,20,7,"gas",0
2470,2,0,25,25,6,"elec",0
2470,3,0,25,25,7,"elec",0
2470,4,1,0,0,0,"gas",1
2471,1,0,15,25,8,"elec",0
2471,2,0,25,20,8,"gas",0
2471,3,0,20,30,8,"gas",0
2471,4,1,0,0,0,"gas",1
2472,1,0,25,20,7,"gas",0
2472,2,0,20,25,8,"elec",0
2472,3,0,15,20,8,"gas",0
2472,4,1,0,0,0,"gas",1
2473,1,0,20,30,7,"elec",0
2473,2,0,15,25,8,"elec",0
2473,3,0,20,25,6,"elec",0
2473,4,1,0,0,0,"gas",1
2474,1,0,25,30,6,"gas",0
2474,2,0,20,20,8,"gas",0
2474,3,0,20,25,6,"gas",0
2474,4,1,0,0,0,"gas",1
2475,1,0,25,20,8,"gas",0
2475,2,0,25,25,8,"elec",0
2475,3,0,15,25,6,"elec",0
2475,4,1,0,0,0,"gas",1
2476,1,0,20,20,6,"elec",0
2476,2,0,15,25,8,"elec",0
2476,3,0,25,30,7,"elec",0
2476,4,1,0,0,0,"gas",1
2477,1,0,25,25,7,"elec",0
2477,2,0,25,20,8,"gas",0
2477,3,0,20,20,7,"gas",0
2477,4,1,0,0,0,"gas",1
2478,1,0,20,25,8,"elec",0
2478,2,0,20,30,8,"gas",0
2478,3,0,25,25,8,"elec",0
2478,4,1,0,0,0,"gas",1
2479,1,0,15,30,7,"gas",0
2479,2,0,20,30,7,"gas",0
2479,3,0,25,30,7,"gas",0
2479,4,1,0,0,0,"gas",1
2480,1,0,25,25,8,"elec",0
2480,2,0,15,30,7,"gas",0
2480,3,0,20,20,8,"gas",0
2480,4,1,0,0,0,"gas",1
2481,1,0,15,25,6,"gas",0
2481,2,0,15,20,7,"elec",0
2481,3,0,15,20,6,"gas",0
2481,4,1,0,0,0,"gas",1
2482,1,0,15,25,7,"elec",0
2482,2,0,25,30,7,"gas",0
2482,3,0,25,30,8,"gas",0
2482,4,1,0,0,0,"gas",1
2483,1,0,25,25,6,"gas",0
2483,2,0,25,30,7,"gas",0
2483,3,0,15,30,6,"gas",0
2483,4,1,0,0,0,"gas",1
2484,1,0,15,25,8,"elec",0
2484,2,0,20,20,6,"gas",0
2484,3,0,15,30,8,"gas",0
2484,4,1,0,0,0,"gas",1
2485,1,0,20,25,6,"elec",0
2485,2,0,20,25,8,"gas",0
2485,3,0,20,30,8,"elec",0
2485,4,1,0,0,0,"gas",1
2486,1,0,25,30,7,"gas",0
2486,2,0,20,20,6,"gas",0
2486,3,0,15,25,6,"elec",0
2486,4,1,0,0,0,"gas",1
2487,1,0,15,20,8,"elec",0
2487,2,0,20,30,7,"gas",0
2487,3,0,25,25,8,"elec",0
2487,4,1,0,0,0,"gas",1
2488,1,0,25,30,6,"elec",0
2488,2,0,25,20,6,"gas",0
2488,3,0,20,20,8,"gas",0
2488,4,1,0,0,0,"gas",1
2489,1,0,15,25,6,"gas",0
2489,2,0,25,20,8,"elec",0
2489,3,0,25,25,8,"elec",0
2489,4,1,0,0,0,"gas",1
2490,1,0,20,20,8,"gas",0
2490,2,0,15,30,7,"gas",0
2490,3,0,20,25,8,"gas",0
2490,4,1,0,0,0,"gas",1
2491,1,0,15,30,7,"elec",0
2491,2,0,25,25,7,"gas",0
2491,3,0,20,20,6,"elec",0
2491,4,1,0,0,0,"gas",1
2492,1,0,15,30,8,"gas",0
2492,2,0,25,20,8,"gas",0
2492,3,0,20,30,6,"gas",0
2492,4,1,0,0,0,"gas",1
2493,1,0,15,20,8,"elec",0
2493,2,0,15,25,6,"gas",0
2493,3,0,20,30,7,"elec",0
2493,4,1,0,0,0,"gas",1
2494,1,0,20,30,7,"gas",0
2494,2,0,25,20,8,"elec",0
2494,3,0,25,30,6,"elec",0
2494,4,1,0,0,0,"gas",1
2495,1,0,20,20,6,"gas",0
2495,2,0,20,20,8,"gas",0
2495,3,0,25,25,6,"gas",0
2495,4,1,0,0,0,"gas",1
2496,1,0,15,25,8,"elec",0
2496,2,0,15,20,7,"gas",0
2496,3,0,25,20,7,"elec",0
2496,4,1,0,0,0,"gas",1
2497,1,0,25,25,6,"elec",0
2497,2,0,25,30,6,"elec",0
2497,3,0,20,25,6,"gas",0
2497,4,1,0,0,0,"gas",1
2498,1,0,15,25,6,"elec",0
2498,2,0,25,20,7,"gas",0
2498,3,0,20,30,7,"elec",0
2498,4,1,0,0,0,"gas",1
2499,1,0,20,30,6,"gas",0
2499,2,0,25,30,6,"elec",0
2499,3,0,15,30,8,"elec",0
2499,4,1,0,0,0,"gas",1
2500,1,0,15,20,8,"gas",0
2500,2,0,15,30,6,"elec",0
2500,3,0,15,20,7,"gas",0
2500,4,1,0,0,0,"gas",1
2501,1,0,15,20,7,"elec",0
2501,2,0,25,20,8,"gas",0
2501,3,0,20,25,7,"elec",0
2501,4,1,0,0,0,"gas",1
2502,1,0,25,20,8,"gas",0
2502,2,0,20,25,8,"gas",0
2502,3,0,15,20,7,"elec",0
2502,4,1,0,0,0,"gas",1
2503,1,0,25,20,7,"elec",0
2503,2,0,25,25,8,"gas",0
2503,3,0,25,20,6,"elec",0
2503,4,1,0,0,0,"gas",1
2504,1,0,15,30,8,"gas",0
2504,2,0,15,20,6,"elec",0
2504,3,0,25,20,7,"elec",0
2504,4,1,0,0,0,"gas",1
2505,1,0,25,25,7,"elec",0
2505,2,0,15,25,6,"elec",0
2505,3,0,20,20,8,"elec",0
2505,4,1,0,0,0,"gas",1
2506,1,0,15,20,8,"gas",0
2506,2,0,25,25,6,"gas",0
2506,3,0,20,20,7,"elec",0
2506,4,1,0,0,0,"gas",1
2507,1,0,25,30,6,"elec",0
2507,2,0,25,25,8,"elec",0
2507,3,0,15,20,6,"elec",0
2507,4,1,0,0,0,"gas",1
2508,1,0,15,30,7,"gas",0
2508,2,0,25,25,6,"elec",0
2508,3,0,15,25,6,"gas",0
2508,4,1,0,0,0,"gas",1
2509,1,0,15,30,8,"elec",0
2509,2,0,25,20,8,"gas",0
2509,3,0,25,20,8,"elec",0
2509,4,1,0,0,0,"gas",1
2510,1,0,15,30,8,"elec",0
2510,2,0,20,20,6,"elec",0
2510,3,0,20,30,6,"gas",0
2510,4,1,0,0,0,"gas",1
2511,1,0,25,25,8,"elec",0
2511,2,0,15,20,8,"gas",0
2511,3,0,15,20,6,"elec",0
2511,4,1,0,0,0,"gas",1
2512,1,0,20,30,7,"gas",0
2512,2,0,25,20,8,"elec",0
2512,3,0,20,20,7,"elec",0
2512,4,1,0,0,0,"gas",1
2513,1,0,25,30,6,"elec",0
2513,2,0,20,30,8,"elec",0
2513,3,0,15,20,7,"elec",0
2513,4,1,0,0,0,"gas",1
2514,1,0,20,30,8,"gas",0
2514,2,0,25,25,6,"gas",0
2514,3,0,25,25,8,"elec",0
2514,4,1,0,0,0,"gas",1
2515,1,0,25,20,6,"elec",0
2515,2,0,20,20,7,"elec",0
2515,3,0,20,30,6,"elec",0
2515,4,1,0,0,0,"gas",1
2516,1,0,20,25,6,"gas",0
2516,2,0,20,30,8,"gas",0
2516,3,0,20,25,8,"gas",0
2516,4,1,0,0,0,"gas",1
2517,1,0,25,25,7,"elec",0
2517,2,0,15,25,8,"gas",0
2517,3,0,15,20,8,"elec",0
2517,4,1,0,0,0,"gas",1
2518,1,0,15,20,7,"elec",0
2518,2,0,25,30,8,"elec",0
2518,3,0,20,25,6,"elec",0
2518,4,1,0,0,0,"gas",1
2519,1,0,25,30,8,"elec",0
2519,2,0,20,20,7,"gas",0
2519,3,0,25,30,7,"gas",0
2519,4,1,0,0,0,"gas",1
2520,1,0,25,30,6,"gas",0
2520,2,0,15,20,8,"elec",0
2520,3,0,15,30,6,"elec",0
2520,4,1,0,0,0,"gas",1
2521,1,0,20,30,8,"elec",0
2521,2,0,25,25,8,"gas",0
2521,3,0,20,25,6,"gas",0
2521,4,1,0,0,0,"gas",1
2522,1,0,20,20,8,"elec",0
2522,2,0,15,25,8,"gas",0
2522,3,0,20,25,7,"gas",0
2522,4,1,0,0,0,"gas",1
2523,1,0,15,25,8,"elec",0
2523,2,0,25,25,7,"elec",0
2523,3,0,15,30,6,"gas",0
2523,4,1,0,0,0,"gas",1
2524,1,0,15,30,8,"elec",0
2524,2,0,15,20,6,"gas",0
2524,3,0,20,30,7,"elec",0
2524,4,1,0,0,0,"gas",1
2525,1,0,20,25,6,"elec",0
2525,2,0,15,20,6,"gas",0
2525,3,0,15,30,6,"elec",0
2525,4,1,0,0,0,"gas",1
2526,1,0,25,25,8,"gas",0
2526,2,0,15,20,6,"elec",0
2526,3,0,20,25,8,"gas",0
2526,4,1,0,0,0,"gas",1
2527,1,0,25,25,8,"elec",0
2527,2,0,25,20,7,"gas",0
2527,3,0,25,30,7,"elec",0
2527,4,1,0,0,0,"gas",1
2528,1,0,20,30,8,"gas",0
2528,2,0,25,20,8,"gas",0
2528,3,0,15,20,6,"gas",0
2528,4,1,0,0,0,"gas",1
2529,1,0,25,30,7,"elec",0
2529,2,0,15,20,8,"elec",0
2529,3,0,25,20,6,"elec",0
2529,4,1,0,0,0,"gas",1
2530,1,0,25,25,7,"elec",0
2530,2,0,25,20,7,"gas",0
2530,3,0,15,30,6,"gas",0
2530,4,1,0,0,0,"gas",1
2531,1,0,25,25,7,"elec",0
2531,2,0,20,25,8,"elec",0
2531,3,0,20,30,6,"gas",0
2531,4,1,0,0,0,"gas",1
2532,1,0,25,25,6,"elec",0
2532,2,0,20,25,8,"gas",0
2532,3,0,20,25,6,"elec",0
2532,4,1,0,0,0,"gas",1
2533,1,0,20,30,7,"gas",0
2533,2,0,15,25,7,"elec",0
2533,3,0,25,25,6,"gas",0
2533,4,1,0,0,0,"gas",1
2534,1,0,20,30,6,"elec",0
2534,2,0,25,25,7,"gas",0
2534,3,0,25,20,8,"gas",0
2534,4,1,0,0,0,"gas",1
2535,1,0,20,30,8,"gas",0
2535,2,0,25,25,7,"gas",0
2535,3,0,25,30,6,"elec",0
2535,4,1,0,0,0,"gas",1
2536,1,0,25,30,6,"gas",0
2536,2,0,25,20,8,"elec",0
2536,3,0,25,25,7,"elec",0
2536,4,1,0,0,0,"gas",1
2537,1,0,15,20,6,"gas",0
2537,2,0,20,20,6,"gas",0
2537,3,0,25,20,7,"elec",0
2537,4,1,0,0,0,"gas",1
2538,1,0,20,25,6,"gas",0
2538,2,0,15,30,8,"elec",0
2538,3,0,25,30,6,"elec",0
2538,4,1,0,0,0,"gas",1
2539,1,0,20,30,6,"gas",0
2539,2,0,25,30,8,"gas",0
2539,3,0,20,25,8,"elec",0
2539,4,1,0,0,0,"gas",1
2540,1,0,15,20,6,"gas",0
2540,2,0,20,30,8,"gas",0
2540,3,0,25,20,6,"elec",0
2540,4,1,0,0,0,"gas",1
2541,1,0,20,25,8,"gas",0
2541,2,0,25,20,7,"elec",0
2541,3,0,25,20,7,"gas",0
2541,4,1,0,0,0,"gas",1
2542,1,0,20,30,7,"elec",0
2542,2,0,20,20,6,"elec",0
2542,3,0,25,25,7,"gas",0
2542,4,1,0,0,0,"gas",1
2543,1,0,25,20,8,"elec",0
2543,2,0,25,30,8,"elec",0
2543,3,0,15,20,8,"gas",0
2543,4,1,0,0,0,"gas",1
2544,1,0,20,30,6,"gas",0
2544,2,0,25,25,6,"gas",0
2544,3,0,15,20,8,"elec",0
2544,4,1,0,0,0,"gas",1
2545,1,0,15,30,6,"elec",0
2545,2,0,20,20,6,"elec",0
2545,3,0,15,25,6,"gas",0
2545,4,1,0,0,0,"gas",1
2546,1,0,15,20,8,"gas",0
2546,2,0,15,20,6,"gas",0
2546,3,0,25,25,8,"elec",0
2546,4,1,0,0,0,"gas",1
2547,1,0,20,30,8,"gas",0
2547,2,0,25,25,8,"gas",0
2547,3,0,15,25,8,"gas",0
2547,4,1,0,0,0,"gas",1
2548,1,0,15,20,8,"gas",0
2548,2,0,15,30,8,"elec",0
2548,3,0,15,30,7,"elec",0
2548,4,1,0,0,0,"gas",1
2549,1,0,25,25,8,"gas",0
2549,2,0,25,30,7,"gas",0
2549,3,0,20,25,7,"gas",0
2549,4,1,0,0,0,"gas",1
2550,1,0,25,25,7,"gas",0
2550,2,0,20,25,6,"gas",0
2550,3,0,15,20,8,"gas",0
2550,4,1,0,0,0,"gas",1
2551,1,0,20,30,7,"elec",0
2551,2,0,20,25,8,"gas",0
2551,3,0,15,25,8,"gas",0
2551,4,1,0,0,0,"gas",1
2552,1,0,15,25,7,"gas",0
2552,2,0,20,30,8,"gas",0
2552,3,0,20,25,6,"gas",0
2552,4,1,0,0,0,"gas",1
2553,1,0,15,30,6,"gas",0
2553,2,0,20,25,7,"gas",0
2553,3,0,20,25,8,"gas",0
2553,4,1,0,0,0,"gas",1
2554,1,0,15,25,7,"elec",0
2554,2,0,15,30,7,"elec",0
2554,3,0,25,20,6,"elec",0
2554,4,1,0,0,0,"gas",1
2555,1,0,15,25,8,"elec",0
2555,2,0,25,25,8,"gas",0
2555,3,0,15,20,6,"elec",0
2555,4,1,0,0,0,"gas",1
2556,1,0,25,25,7,"elec",0
2556,2,0,15,20,8,"gas",0
2556,3,0,15,20,6,"gas",0
2556,4,1,0,0,0,"gas",1
2557,1,0,20,25,8,"gas",0
2557,2,0,15,25,8,"elec",0
2557,3,0,20,25,7,"gas",0
2557,4,1,0,0,0,"gas",1
2558,1,0,25,25,7,"elec",0
2558,2,0,20,25,7,"elec",0
2558,3,0,20,20,7,"elec",0
2558,4,1,0,0,0,"gas",1
2559,1,0,25,25,7,"gas",0
2559,2,0,25,25,8,"gas",0
2559,3,0,20,25,8,"gas",0
2559,4,1,0,0,0,"gas",1
2560,1,0,20,30,8,"elec",0
2560,2,0,15,25,7,"elec",0
2560,3,0,15,30,6,"gas",0
2560,4,1,0,0,0,"gas",1
2561,1,0,25,30,7,"gas",0
2561,2,0,25,25,7,"gas",0
2561,3,0,20,20,8,"elec",0
2561,4,1,0,0,0,"gas",1
2562,1,0,25,25,8,"elec",0
2562,2,0,25,30,7,"gas",0
2562,3,0,25,25,7,"elec",0
2562,4,1,0,0,0,"gas",1
2563,1,0,15,30,6,"elec",0
2563,2,0,15,30,7,"elec",0
2563,3,0,25,30,8,"gas",0
2563,4,1,0,0,0,"gas",1
2564,1,0,20,25,8,"gas",0
2564,2,0,20,20,6,"gas",0
2564,3,0,25,30,7,"elec",0
2564,4,1,0,0,0,"gas",1
2565,1,0,25,25,8,"elec",0
2565,2,0,20,25,6,"elec",0
2565,3,0,20,30,6,"gas",0
2565,4,1,0,0,0,"gas",1
2566,1,0,25,30,6,"gas",0
2566,2,0,15,20,7,"elec",0
2566,3,0,15,30,8,"gas",0
2566,4,1,0,0,0,"gas",1
2567,1,0,15,30,8,"elec",0
2567,2,0,25,25,8,"gas",0
2567,3,0,25,25,6,"elec",0
2567,4,1,0,0,0,"gas",1
2568,1,0,25,20,7,"elec",0
2568,2,0,25,20,6,"gas",0
2568,3,0,15,25,7,"elec",0
2568,4,1,0,0,0,"gas",1
2569,1,0,15,20,8,"elec",0
2569,2,0,20,25,8,"gas",0
2569,3,0,20,30,6,"elec",0
2569,4,1,0,0,0,"gas",1
2570,1,0,25,25,7,"gas",0
2570,2,0,20,30,6,"gas",0
2570,3,0,15,30,8,"elec",0
2570,4,1,0,0,0,"gas",1
2571,1,0,20,20,8,"gas",0
2571,2,0,15,30,7,"elec",0
2571,3,0,25,20,7,"gas",0
2571,4,1,0,0,0,"gas",1
2572,1,0,20,25,6,"gas",0
2572,2,0,25,30,7,"gas",0
2572,3,0,15,20,6,"elec",0
2572,4,1,0,0,0,"gas",1
2573,1,0,20,30,6,"gas",0
2573,2,0,20,30,8,"gas",0
2573,3,0,25,25,8,"elec",0
2573,4,1,0,0,0,"gas",1
2574,1,0,15,30,8,"gas",0
2574,2,0,15,25,7,"elec",0
2574,3,0,25,20,8,"elec",0
2574,4,1,0,0,0,"gas",1
2575,1,0,25,20,7,"gas",0
2575,2,0,25,25,7,"gas",0
2575,3,0,20,20,6,"elec",0
2575,4,1,0,0,0,"gas",1
2576,1,0,20,25,7,"elec",0
2576,2,0,25,25,6,"elec",0
2576,3,0,20,20,8,"gas",0
2576,4,1,0,0,0,"gas",1
2577,1,0,20,30,6,"elec",0
2577,2,0,25,20,6,"gas",0
2577,3,0,20,20,7,"elec",0
2577,4,1,0,0,0,"gas",1
2578,1,0,25,20,6,"elec",0
2578,2,0,15,25,6,"gas",0
2578,3,0,15,30,7,"gas",0
2578,4,1,0,0,0,"gas",1
2579,1,0,25,25,6,"elec",0
2579,2,0,20,20,8,"gas",0
2579,3,0,20,30,7,"gas",0
2579,4,1,0,0,0,"gas",1
2580,1,0,25,20,6,"elec",0
2580,2,0,15,25,8,"elec",0
2580,3,0,15,30,8,"gas",0
2580,4,1,0,0,0,"gas",1
2581,1,0,25,25,8,"elec",0
2581,2,0,15,25,8,"gas",0
2581,3,0,15,30,7,"gas",0
2581,4,1,0,0,0,"gas",1
2582,1,0,20,25,6,"elec",0
2582,2,0,20,20,7,"elec",0
2582,3,0,20,30,7,"gas",0
2582,4,1,0,0,0,"gas",1
2583,1,0,25,30,6,"elec",0
2583,2,0,25,20,6,"elec",0
2583,3,0,20,20,8,"gas",0
2583,4,1,0,0,0,"gas",1
2584,1,0,20,25,6,"elec",0
2584,2,0,20,30,8,"gas",0
2584,3,0,25,25,7,"elec",0
2584,4,1,0,0,0,"gas",1
2585,1,0,25,20,6,"elec",0
2585,2,0,20,30,7,"elec",0
2585,3,0,20,30,6,"elec",0
2585,4,1,0,0,0,"gas",1
2586,1,0,20,20,7,"gas",0
2586,2,0,20,20,6,"elec",0
2586,3,0,15,25,6,"elec",0
2586,4,1,0,0,0,"gas",1
2587,1,0,25,25,7,"elec",0
2587,2,0,20,30,7,"gas",0
2587,3,0,15,20,7,"gas",0
2587,4,1,0,0,0,"gas",1
2588,1,0,20,30,6,"elec",0
2588,2,0,15,25,8,"elec",0
2588,3,0,15,30,7,"elec",0
2588,4,1,0,0,0,"gas",1
2589,1,0,15,25,6,"elec",0
2589,2,0,20,30,6,"gas",0
2589,3,0,15,20,6,"elec",0
2589,4,1,0,0,0,"gas",1
2590,1,0,15,30,8,"gas",0
2590,2,0,15,20,6,"elec",0
2590,3,0,25,20,8,"elec",0
2590,4,1,0,0,0,"gas",1
2591,1,0,20,20,6,"gas",0
2591,2,0,15,30,6,"gas",0
2591,3,0,20,25,6,"elec",0
2591,4,1,0,0,0,"gas",1
2592,1,0,20,25,6,"gas",0
2592,2,0,15,20,8,"gas",0
2592,3,0,20,20,6,"gas",0
2592,4,1,0,0,0,"gas",1
2593,1,0,20,20,8,"gas",0
2593,2,0,15,20,7,"elec",0
2593,3,0,25,30,6,"gas",0
2593,4,1,0,0,0,"gas",1
2594,1,0,25,30,6,"elec",0
2594,2,0,25,20,8,"elec",0
2594,3,0,25,25,6,"elec",0
2594,4,1,0,0,0,"gas",1
2595,1,0,15,25,6,"gas",0
2595,2,0,20,25,8,"elec",0
2595,3,0,15,30,6,"elec",0
2595,4,1,0,0,0,"gas",1
2596,1,0,15,20,8,"elec",0
2596,2,0,25,20,8,"gas",0
2596,3,0,25,25,7,"gas",0
2596,4,1,0,0,0,"gas",1
2597,1,0,25,30,8,"elec",0
2597,2,0,25,25,6,"elec",0
2597,3,0,15,30,7,"gas",0
2597,4,1,0,0,0,"gas",1
2598,1,0,25,20,8,"elec",0
2598,2,0,20,20,6,"gas",0
2598,3,0,25,20,7,"gas",0
2598,4,1,0,0,0,"gas",1
2599,1,0,25,25,7,"gas",0
2599,2,0,20,30,8,"elec",0
2599,3,0,15,25,6,"gas",0
2599,4,1,0,0,0,"gas",1
2600,1,0,20,30,6,"gas",0
2600,2,0,20,30,6,"elec",0
2600,3,0,25,25,6,"elec",0
2600,4,1,0,0,0,"gas",1
2601,1,0,25,25,8,"gas",0
2601,2,0,25,30,7,"gas",0
2601,3,0,20,30,8,"elec",0
2601,4,1,0,0,0,"gas",1
2602,1,0,15,25,7,"elec",0
2602,2,0,20,25,6,"elec",0
2602,3,0,25,20,8,"elec",0
2602,4,1,0,0,0,"gas",1
2603,1,0,25,25,8,"elec",0
2603,2,0,20,20,8,"elec",0
2603,3,0,15,20,6,"gas",0
2603,4,1,0,0,0,"gas",1
2604,1,0,20,30,7,"gas",0
2604,2,0,20,25,8,"gas",0
2604,3,0,20,25,8,"elec",0
2604,4,1,0,0,0,"gas",1
2605,1,0,25,30,8,"gas",0
2605,2,0,20,25,7,"gas",0
2605,3,0,25,25,7,"elec",0
2605,4,1,0,0,0,"gas",1
2606,1,0,25,25,7,"elec",0
2606,2,0,15,25,8,"gas",0
2606,3,0,25,20,8,"gas",0
2606,4,1,0,0,0,"gas",1
2607,1,0,25,25,8,"gas",0
2607,2,0,25,25,7,"elec",0
2607,3,0,25,20,7,"gas",0
2607,4,1,0,0,0,"gas",1
2608,1,0,15,20,6,"gas",0
2608,2,0,20,25,6,"elec",0
2608,3,0,15,25,8,"elec",0
2608,4,1,0,0,0,"gas",1
2609,1,0,20,20,6,"gas",0
2609,2,0,15,20,6,"gas",0
2609,3,0,20,25,7,"gas",0
2609,4,1,0,0,0,"gas",1
2610,1,0,20,20,6,"elec",0
2610,2,0,20,30,7,"gas",0
2610,3,0,25,20,6,"elec",0
2610,4,1,0,0,0,"gas",1
2611,1,0,15,20,7,"elec",0
2611,2,0,25,20,7,"gas",0
2611,3,0,25,20,8,"gas",0
2611,4,1,0,0,0,"gas",1
2612,1,0,25,20,7,"gas",0
2612,2,0,20,25,8,"elec",0
2612,3,0,25,20,6,"gas",0
2612,4,1,0,0,0,"gas",1
2613,1,0,20,25,7,"elec",0
2613,2,0,25,20,7,"elec",0
2613,3,0,20,30,7,"gas",0
2613,4,1,0,0,0,"gas",1
2614,1,0,20,25,8,"gas",0
2614,2,0,25,30,8,"elec",0
2614,3,0,20,20,8,"elec",0
2614,4,1,0,0,0,"gas",1
2615,1,0,25,25,7,"elec",0
2615,2,0,25,30,6,"gas",0
2615,3,0,15,30,8,"gas",0
2615,4,1,0,0,0,"gas",1
2616,1,0,25,20,8,"elec",0
2616,2,0,15,30,6,"gas",0
2616,3,0,20,30,6,"gas",0
2616,4,1,0,0,0,"gas",1
2617,1,0,15,25,6,"elec",0
2617,2,0,20,20,6,"gas",0
2617,3,0,25,25,7,"gas",0
2617,4,1,0,0,0,"gas",1
2618,1,0,20,25,8,"elec",0
2618,2,0,25,20,7,"elec",0
2618,3,0,25,25,8,"elec",0
2618,4,1,0,0,0,"gas",1
2619,1,0,15,20,8,"gas",0
2619,2,0,25,20,7,"gas",0
2619,3,0,20,30,6,"elec",0
2619,4,1,0,0,0,"gas",1
2620,1,0,25,30,6,"elec",0
2620,2,0,20,20,6,"gas",0
2620,3,0,25,30,8,"gas",0
2620,4,1,0,0,0,"gas",1
2621,1,0,25,25,8,"elec",0
2621,2,0,20,25,6,"gas",0
2621,3,0,15,30,7,"gas",0
2621,4,1,0,0,0,"gas",1
2622,1,0,20,20,8,"gas",0
2622,2,0,25,20,8,"elec",0
2622,3,0,20,30,7,"elec",0
2622,4,1,0,0,0,"gas",1
2623,1,0,15,25,8,"elec",0
2623,2,0,15,20,7,"elec",0
2623,3,0,20,20,6,"gas",0
2623,4,1,0,0,0,"gas",1
2624,1,0,20,20,6,"elec",0
2624,2,0,20,30,6,"gas",0
2624,3,0,20,20,8,"elec",0
2624,4,1,0,0,0,"gas",1
2625,1,0,20,30,7,"gas",0
2625,2,0,15,25,6,"elec",0
2625,3,0,15,30,8,"elec",0
2625,4,1,0,0,0,"gas",1
2626,1,0,25,30,8,"gas",0
2626,2,0,20,25,6,"elec",0
2626,3,0,20,20,8,"elec",0
2626,4,1,0,0,0,"gas",1
2627,1,0,15,25,6,"elec",0
2627,2,0,20,25,8,"gas",0
2627,3,0,15,30,7,"elec",0
2627,4,1,0,0,0,"gas",1
2628,1,0,15,20,6,"elec",0
2628,2,0,25,30,8,"gas",0
2628,3,0,25,25,8,"gas",0
2628,4,1,0,0,0,"gas",1
2629,1,0,25,25,8,"elec",0
2629,2,0,25,20,6,"elec",0
2629,3,0,20,25,6,"elec",0
2629,4,1,0,0,0,"gas",1
2630,1,0,25,30,8,"gas",0
2630,2,0,20,20,7,"gas",0
2630,3,0,15,30,8,"gas",0
2630,4,1,0,0,0,"gas",1
2631,1,0,20,25,7,"gas",0
2631,2,0,20,25,7,"elec",0
2631,3,0,25,25,6,"elec",0
2631,4,1,0,0,0,"gas",1
2632,1,0,20,30,8,"elec",0
2632,2,0,15,25,6,"gas",0
2632,3,0,25,25,6,"elec",0
2632,4,1,0,0,0,"gas",1
2633,1,0,20,25,8,"elec",0
2633,2,0,25,30,7,"elec",0
2633,3,0,15,25,7,"elec",0
2633,4,1,0,0,0,"gas",1
2634,1,0,20,25,6,"gas",0
2634,2,0,25,20,6,"gas",0
2634,3,0,15,25,8,"elec",0
2634,4,1,0,0,0,"gas",1
2635,1,0,25,30,6,"elec",0
2635,2,0,20,25,6,"gas",0
2635,3,0,20,20,6,"gas",0
2635,4,1,0,0,0,"gas",1
2636,1,0,25,25,7,"elec",0
2636,2,0,15,25,6,"gas",0
2636,3,0,20,20,7,"elec",0
2636,4,1,0,0,0,"gas",1
2637,1,0,25,25,7,"elec",0
2637,2,0,20,25,8,"gas",0
2637,3,0,15,30,8,"gas",0
2637,4,1,0,0,0,"gas",1
2638,1,0,25,30,6,"elec",0
2638,2,0,20,20,7,"elec",0
2638,3,0,15,25,6,"elec",0
2638,4,1,0,0,0,"gas",1
2639,1,0,25,30,6,"gas",0
